,Id,MSSubClass,MSZoning,LotFrontage,LotArea,LotShape,LandContour,Neighborhood,Condition1,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtUnfSF,TotalBsmtSF,Heating_GasA,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MoSold,YrSold,SaleType,SaleCondition,SalePrice
1105,1160,231840.2894736842,189218.55922551252,76.0,9120.0,165578.17422096318,179619.6673306773,187753.59649122806,183108.3451143451,183215.04731182795,205816.31024096385,6,6,1974,1974,216283.6037735849,157512.12154696134,159891.22891566265,198827.07826086957,270.0,226989.64116094986,182573.24458204335,147910.58860759492,138749.6673427992,181456.6616766467,164924.63710777627,156864.84375,442.0,182623.3105590062,459.0,901.0,1,140173.59270516716,1,184637.5371819961,943.0,933.0,1876.0,0,0,2,1,4,1,208470.45333333334,8,182083.1247582205,1,198659.1814159292,200127.7132243685,1974,202065.29780564262,2,540.0,182325.0,185399.1850393701,184424.91788856304,0.0,69.0,0.0,0.0,0.0,0.0,7,2008,170718.5841995842,173010.02195389682,185000.0
1106,1161,140927.3404255319,189218.55922551252,24.0,2280.0,165578.17422096318,179619.6673306773,186970.58823529413,183108.3451143451,134872.72727272726,205816.31024096385,6,5,1978,1978,170250.50286368842,168823.12987012987,165342.85714285713,155194.31659056316,0.0,143121.05547445256,182573.24458204335,147910.58860759492,200477.1480686695,181456.6616766467,164924.63710777627,156864.84375,311.0,182623.3105590062,544.0,855.0,1,120730.3947368421,1,184637.5371819961,855.0,601.0,1456.0,0,0,2,1,3,1,138563.32072072072,7,182083.1247582205,1,198659.1814159292,200127.7132243685,1978,140401.31453362256,2,440.0,185342.89207920793,185399.1850393701,184424.91788856304,26.0,0.0,0.0,0.0,0.0,0.0,7,2010,170718.5841995842,173010.02195389682,146000.0
1107,1162,186861.64938271604,189218.55922551252,69.64470391993328,14778.0,202476.10875331564,182027.77777777778,209053.425,216980.76923076922,183215.04731182795,176660.770609319,6,7,1954,2006,216283.6037735849,157512.12154696134,159891.22891566265,198827.07826086957,72.0,226989.64116094986,182573.24458204335,147910.58860759492,138749.6673427992,181456.6616766467,164924.63710777627,144215.14159292035,728.0,182623.3105590062,568.0,1296.0,1,214428.42477876105,1,184637.5371819961,1640.0,0.0,1640.0,1,0,1,0,3,1,208470.45333333334,7,182083.1247582205,1,232245.13553113554,130702.21403508772,1993,140401.31453362256,2,924.0,185342.89207920793,185399.1850393701,184424.91788856304,108.0,0.0,0.0,216.0,0.0,0.0,11,2008,170718.5841995842,173010.02195389682,224000.0
1108,1163,183683.23741007195,187454.12826333713,109.0,8724.0,162774.52192362092,177298.7721893491,137628.64912280702,180875.02087682672,180903.52580645162,174205.26573426573,5,5,1968,1968,168495.4235560589,212695.64160401002,213439.568877551,152810.35661218426,0.0,141400.48057553958,180297.35699588477,146631.36652542374,199793.56050955414,179980.99899699097,164921.8512064343,148034.78260869565,492.0,180764.27979274612,402.0,894.0,1,153712.65384615384,1,182982.32011892964,894.0,0.0,894.0,0,0,1,0,3,1,138250.20714285714,5,179131.57375478928,1,128440.25,199104.21984732823,1968,233770.74903474902,2,450.0,183788.4348697395,183837.3174129353,182345.1261083744,0.0,0.0,0.0,0.0,0.0,0.0,5,2007,169357.070030896,171699.16339869282,129000.0
1109,1165,169357.14285714287,187454.12826333713,69.64470391993328,16157.0,200355.61559139786,177298.7721893491,179796.875,141290.68253968254,180903.52580645162,165207.31707317074,5,7,1978,1978,168495.4235560589,170581.14084507042,160501.48958333334,152810.35661218426,0.0,141400.48057553958,180297.35699588477,220567.05432595575,199793.56050955414,179980.99899699097,245353.4642857143,155425.46583850932,680.0,157995.13888888888,289.0,1360.0,1,209531.73483535528,1,182982.32011892964,1432.0,0.0,1432.0,1,0,1,1,2,1,207176.38,5,179131.57375478928,1,198446.0720338983,199104.21984732823,1978,138552.94396551725,2,588.0,183788.4348697395,183837.3174129353,182345.1261083744,168.0,180.0,0.0,0.0,0.0,0.0,6,2007,169357.070030896,171699.16339869282,194000.0
1110,1166,180351.13170731708,186581.87727272726,79.0,9541.0,200618.48888888888,176475.13129318855,315157.8793103448,180391.6176165803,181100.960554371,171701.8237410072,7,5,2009,2009,168847.41216216216,212316.2904040404,213058.82945736434,267018.8152173913,268.0,227223.675,179981.34489795918,220832.42126789366,198896.22826086957,179473.92152917504,163078.9304229195,168276.95718654434,0.0,180954.4012605042,1502.0,1502.0,1,208879.11190053285,1,181595.61040235526,1502.0,0.0,1502.0,0,0,2,0,3,1,207212.8132118451,7,179233.31502890174,0,141214.7731568998,197813.3990895296,2009,199567.96996996997,2,644.0,182840.3976023976,182824.1293188549,181552.99216454456,0.0,114.0,0.0,0.0,0.0,0.0,9,2009,279344.40449438203,275595.4347826087,233170.0
1111,1167,183683.23741007195,187454.12826333713,64.0,10475.0,200355.61559139786,177298.7721893491,195407.38709677418,180875.02087682672,180903.52580645162,174205.26573426573,8,5,2008,2008,168495.4235560589,212695.64160401002,213439.568877551,268206.48,72.0,226537.26809651474,180297.35699588477,220567.05432595575,199793.56050955414,179980.99899699097,205656.0559006211,168124.03746397694,0.0,180764.27979274612,1694.0,1694.0,1,209531.73483535528,1,182982.32011892964,1694.0,0.0,1694.0,0,0,2,0,3,1,207176.38,7,179131.57375478928,0,141033.6074074074,199104.21984732823,2008,200308.2469512195,3,776.0,183788.4348697395,183837.3174129353,182345.1261083744,160.0,33.0,0.0,0.0,0.0,0.0,2,2010,169357.070030896,171699.16339869282,245350.0
1112,1168,226907.44545454546,186487.34171428572,58.0,10852.0,197815.20218579235,176195.9910802775,194068.7,171515.11111111112,181350.13383297645,198683.2117647059,6,5,2000,2000,168565.13856812933,212808.1829573935,213207.11253196932,154227.5994020927,0.0,142607.9657142857,180408.88663967612,221144.673553719,200197.4252631579,178833.80857427718,163227.12113055182,231619.0253968254,786.0,180767.4566353187,173.0,959.0,1,210189.34168157424,1,182855.23639960436,959.0,712.0,1671.0,1,0,2,1,3,1,137829.42190305208,7,179417.96038647342,1,199190.8354978355,199984.02095808383,2000,230367.66015625,2,472.0,183517.74474474473,183679.7400793651,181506.49709302327,0.0,38.0,0.0,0.0,0.0,0.0,2,2006,169911.19131334024,172175.2729257642,173000.0
1113,1169,165716.84782608695,186581.87727272726,120.0,13728.0,163205.44937586685,176475.13129318855,123885.51282051283,180391.6176165803,181100.960554371,207296.32424242425,6,7,1935,1986,211886.06565656565,127486.5294117647,132871.31578947368,153548.4009009009,0.0,142847.1985915493,179981.34489795918,145839.28274428274,138004.29960317462,179473.92152917504,163078.9304229195,143533.4563106796,626.0,180954.4012605042,501.0,1127.0,1,208879.11190053285,1,181595.61040235526,1236.0,872.0,2108.0,0,0,2,0,4,1,207212.8132118451,7,179233.31502890174,2,198566.82905982906,152086.95652173914,1935,139109.56382978722,2,540.0,182840.3976023976,182824.1293188549,181552.99216454456,0.0,0.0,0.0,0.0,90.0,0.0,7,2008,168001.2685185185,169846.30032292788,235000.0
1114,1171,170877.31707317074,186581.87727272726,76.0,9880.0,163205.44937586685,176475.13129318855,155151.42857142858,180391.6176165803,181100.960554371,167222.7659574468,6,6,1977,1977,168847.41216216216,169984.97435897434,163453.98058252427,153548.4009009009,0.0,142847.1985915493,179981.34489795918,145839.28274428274,138004.29960317462,179473.92152917504,202287.48823529412,155712.64534883722,522.0,180954.4012605042,574.0,1096.0,1,137957.70347003156,1,181595.61040235526,1118.0,0.0,1118.0,1,0,1,0,3,1,138572.7704347826,6,179233.31502890174,1,127237.94444444444,197813.3990895296,1977,233710.336,1,358.0,182840.3976023976,182824.1293188549,181552.99216454456,203.0,0.0,0.0,0.0,0.0,576.0,7,2008,168001.2685185185,169846.30032292788,171000.0
1115,1172,186861.64938271604,189218.55922551252,76.0,9120.0,165578.17422096318,179619.6673306773,143446.51234567902,183108.3451143451,183215.04731182795,176660.770609319,6,6,1958,1958,216283.6037735849,152564.15789473685,153377.8719512195,155194.31659056316,0.0,143121.05547445256,182573.24458204335,147910.58860759492,138749.6673427992,181456.6616766467,164924.63710777627,156864.84375,662.0,182623.3105590062,599.0,1261.0,1,214428.42477876105,1,184637.5371819961,1261.0,0.0,1261.0,1,0,1,0,3,1,138563.32072072072,6,182083.1247582205,1,198659.1814159292,200127.7132243685,1958,202065.29780564262,2,433.0,185342.89207920793,185399.1850393701,184424.91788856304,0.0,0.0,0.0,0.0,288.0,0.0,11,2008,170718.5841995842,173010.02195389682,163000.0
1116,1173,130703.02272727272,222359.38095238095,35.0,4017.0,200618.48888888888,176475.13129318855,233640.7931034483,180391.6176165803,177733.7375,207296.32424242425,7,5,2006,2007,168847.41216216216,147940.4121212121,148001.05,153548.4009009009,0.0,227223.675,179981.34489795918,220832.42126789366,198896.22826086957,179473.92152917504,163078.9304229195,168276.95718654434,0.0,180954.4012605042,625.0,625.0,1,208879.11190053285,1,181595.61040235526,625.0,625.0,1250.0,0,0,2,1,2,1,207212.8132118451,5,179233.31502890174,0,141214.7731568998,130567.69078947368,2006,233710.336,2,625.0,182840.3976023976,182824.1293188549,181552.99216454456,0.0,54.0,0.0,0.0,0.0,0.0,3,2008,168001.2685185185,169846.30032292788,171900.0
1117,1174,140138.22222222222,187622.19817767653,138.0,18030.0,202487.78151260506,142096.2142857143,192655.46666666667,180547.00310237848,181172.9493534483,139073.05263157896,5,6,1946,1994,169200.16933638445,149435.41420118342,150211.35542168675,154851.22652757078,0.0,143700.55211267606,181010.90194075587,147345.293877551,138746.25702811245,179594.289,163367.66666666666,148214.7142857143,152.0,151973.91304347827,977.0,1598.0,1,141175.93617021278,1,182532.71540726203,1636.0,971.0,3086.0,0,0,3,0,3,1,320788.2972972973,12,130775.0,1,223607.68881118883,103261.86440677966,0,103261.86440677966,0,0.0,103261.86440677966,103261.86440677966,182820.0983284169,122.0,0.0,0.0,0.0,0.0,0.0,3,2007,168604.8875,170516.6917211329,200500.0
1118,1175,167294.68181818182,187454.12826333713,80.0,16560.0,200355.61559139786,177298.7721893491,207075.29268292684,180875.02087682672,180903.52580645162,204254.3969230769,6,8,1932,1950,168495.4235560589,138940.7142857143,139582.17532467534,152810.35661218426,0.0,141400.48057553958,180297.35699588477,124975.53389830509,199793.56050955414,179980.99899699097,164921.8512064343,145418.29090909092,503.0,180764.27979274612,449.0,952.0,1,137154.55732484077,1,182982.32011892964,1170.0,1175.0,2345.0,0,0,2,1,4,1,138250.20714285714,9,179131.57375478928,1,222446.65853658537,131046.31907894737,1932,138552.94396551725,2,360.0,183788.4348697395,183837.3174129353,182345.1261083744,0.0,0.0,0.0,0.0,0.0,0.0,7,2006,169357.070030896,171699.16339869282,239000.0
1119,1176,142312.52631578947,189218.55922551252,85.0,10678.0,165578.17422096318,179619.6673306773,303498.0,183108.3451143451,183215.04731182795,141201.83870967742,8,5,1992,2000,216283.6037735849,157512.12154696134,159891.22891566265,198827.07826086957,337.0,226989.64116094986,182573.24458204335,222195.38356164383,200477.1480686695,181456.6616766467,164924.63710777627,231849.82686567164,700.0,182623.3105590062,983.0,1683.0,1,214428.42477876105,1,184637.5371819961,2129.0,743.0,2872.0,0,0,2,1,4,1,208470.45333333334,9,182083.1247582205,1,198659.1814159292,200127.7132243685,1992,234133.68864468863,2,541.0,185342.89207920793,185399.1850393701,184424.91788856304,0.0,33.0,0.0,0.0,0.0,0.0,4,2007,170718.5841995842,173010.02195389682,285000.0
1120,1177,186861.64938271604,189218.55922551252,37.0,6951.0,202476.10875331564,179619.6673306773,152620.39024390245,183108.3451143451,183215.04731182795,176660.770609319,5,5,1984,1985,170250.50286368842,157512.12154696134,164472.55140186916,155194.31659056316,0.0,143121.05547445256,182573.24458204335,147910.58860759492,138749.6673427992,181456.6616766467,164924.63710777627,156864.84375,658.0,182623.3105590062,218.0,876.0,1,140173.59270516716,1,184637.5371819961,923.0,0.0,923.0,1,0,1,0,3,1,138563.32072072072,5,182083.1247582205,0,142411.0936936937,200127.7132243685,1984,140401.31453362256,1,264.0,185342.89207920793,185399.1850393701,184424.91788856304,362.0,0.0,0.0,0.0,0.0,0.0,10,2008,170718.5841995842,173010.02195389682,119500.0
1121,1178,141757.40384615384,120896.30303030302,69.64470391993328,3950.0,164780.9323943662,143520.63829787233,118192.61904761905,119685.0,181350.13383297645,141204.23423423423,6,8,1926,2004,168565.13856812933,148198.27108433735,148434.24223602485,154227.5994020927,0.0,142607.9657142857,180408.88663967612,147645.2036659878,138407.84879032258,178833.80857427718,163227.12113055182,147394.5090909091,468.0,180767.4566353187,350.0,818.0,1,139245.04587155965,1,182855.23639960436,818.0,406.0,1224.0,0,0,1,0,3,1,137829.42190305208,5,179417.96038647342,0,141457.3271719039,130494.3890784983,1926,138961.6551724138,1,210.0,183517.74474474473,183679.7400793651,114565.50877192983,0.0,0.0,116.0,0.0,0.0,0.0,12,2009,169911.19131334024,172175.2729257642,115000.0
1122,1179,140138.22222222222,187622.19817767653,54.0,7681.0,202487.78151260506,177413.43873517786,213461.32558139536,180547.00310237848,181172.9493534483,139073.05263157896,5,6,1921,1950,169200.16933638445,135916.70138888888,139473.60714285713,154851.22652757078,0.0,143700.55211267606,181010.90194075587,126847.02752293578,138746.25702811245,179594.289,163367.66666666666,168186.92523364487,0.0,181357.03958333333,731.0,731.0,1,208943.3315602837,1,182532.71540726203,820.0,523.0,1343.0,0,0,1,1,3,1,139980.8272251309,7,180509.29332042593,1,223607.68881118883,131376.54362416107,1921,140283.6553911205,1,186.0,120223.2972972973,183826.90198019802,182820.0983284169,192.0,0.0,102.0,0.0,0.0,0.0,7,2009,168604.8875,170516.6917211329,154900.0
1123,1180,184542.8266033254,186487.34171428572,77.0,8335.0,164780.9323943662,176195.9910802775,127395.1282051282,180586.07395833332,181350.13383297645,175577.40535714285,5,5,1954,1954,168565.13856812933,141354.87096774194,144402.6821192053,154227.5994020927,0.0,142607.9657142857,180408.88663967612,122726.13636363637,107715.17857142857,107715.17857142857,107715.17857142857,107715.17857142857,0.0,107715.17857142857,0.0,0.0,1,153608.66666666666,1,182855.23639960436,1124.0,0.0,1124.0,0,0,1,0,3,1,137829.42190305208,5,147990.38461538462,1,220400.37412587414,104008.06451612903,0,104008.06451612903,0,0.0,104008.06451612903,104008.06451612903,114565.50877192983,0.0,36.0,190.0,0.0,0.0,0.0,4,2006,169911.19131334024,172175.2729257642,93000.0
1124,1181,226907.44545454546,186487.34171428572,69.64470391993328,11170.0,202628.13888888888,176195.9910802775,242229.84615384616,180586.07395833332,181350.13383297645,198683.2117647059,7,5,1990,1991,168565.13856812933,148198.27108433735,148434.24223602485,154227.5994020927,0.0,142607.9657142857,180408.88663967612,122726.13636363637,200197.4252631579,178833.80857427718,163227.12113055182,149171.9298245614,1216.0,180767.4566353187,0.0,1216.0,1,210189.34168157424,1,182855.23639960436,1298.0,1216.0,2514.0,0,0,2,1,4,1,137829.42190305208,8,179417.96038647342,0,141457.3271719039,199984.02095808383,1990,230367.66015625,2,693.0,183517.74474474473,183679.7400793651,181506.49709302327,0.0,0.0,0.0,0.0,0.0,0.0,4,2006,169911.19131334024,172175.2729257642,250000.0
1125,1182,199852.48611111112,119668.72781065089,64.0,5587.0,200355.61559139786,215148.6857142857,207075.29268292684,180875.02087682672,182706.93406593407,174205.26573426573,8,5,2008,2008,211707.6807511737,219506.21276595743,223984.93617021278,268206.48,186.0,316646.8181818182,180297.35699588477,220567.05432595575,323485.0120481928,179980.99899699097,245353.4642857143,233085.95,1480.0,180764.27979274612,120.0,1600.0,1,209531.73483535528,1,182982.32011892964,1652.0,0.0,1652.0,1,1,2,0,2,1,207176.38,5,179131.57375478928,1,222446.65853658537,199104.21984732823,2008,233770.74903474902,2,482.0,183788.4348697395,183837.3174129353,182345.1261083744,162.0,53.0,0.0,153.0,0.0,0.0,11,2008,278882.606741573,275148.6956521739,392500.0
1126,1184,97287.08333333333,187622.19817767653,60.0,10800.0,163446.12016574584,177413.43873517786,120913.04705882353,180547.00310237848,181172.9493534483,175402.9982078853,5,6,1920,1950,211098.0181818182,184520.0,165004.66666666666,154851.22652757078,0.0,143700.55211267606,181010.90194075587,126847.02752293578,138746.25702811245,179594.289,163367.66666666666,148214.7142857143,821.0,181357.03958333333,299.0,1120.0,1,208943.3315602837,1,182532.71540726203,1130.0,0.0,1130.0,1,0,1,0,2,1,139980.8272251309,5,180509.29332042593,1,223607.68881118883,131376.54362416107,1970,140283.6553911205,2,720.0,183698.4262948207,183826.90198019802,182820.0983284169,229.0,0.0,0.0,0.0,0.0,0.0,6,2006,168604.8875,170516.6917211329,120000.0
1127,1185,186861.64938271604,189218.55922551252,50.0,35133.0,165578.17422096318,179619.6673306773,242251.89285714287,183108.3451143451,183215.04731182795,176660.770609319,5,4,1963,1963,216283.6037735849,152564.15789473685,153377.8719512195,198827.07826086957,226.0,143121.05547445256,182573.24458204335,147910.58860759492,138749.6673427992,181456.6616766467,245371.17894736843,147238.2626262626,1159.0,182623.3105590062,413.0,1572.0,1,151179.75555555554,1,184637.5371819961,1572.0,0.0,1572.0,1,0,1,1,3,1,138563.32072072072,5,182083.1247582205,2,198659.1814159292,146020.11111111112,1963,202065.29780564262,3,995.0,185342.89207920793,185399.1850393701,184424.91788856304,0.0,263.0,0.0,0.0,263.0,0.0,5,2007,170718.5841995842,173010.02195389682,186700.0
1128,1186,140692.80672268907,187454.12826333713,60.0,9738.0,162774.52192362092,177298.7721893491,123466.02564102564,180875.02087682672,180903.52580645162,140094.0,5,7,1924,1950,168495.4235560589,114607.14285714286,121666.66666666667,152810.35661218426,0.0,141400.48057553958,164029.203539823,124975.53389830509,138549.28942115768,179980.99899699097,164921.8512064343,148034.78260869565,392.0,180764.27979274612,392.0,784.0,1,153712.65384615384,1,182982.32011892964,949.0,272.0,1221.0,1,0,1,0,4,1,138250.20714285714,7,179131.57375478928,0,141033.6074074074,199104.21984732823,1965,138552.94396551725,1,392.0,183788.4348697395,183837.3174129353,182345.1261083744,0.0,0.0,236.0,0.0,0.0,0.0,3,2006,169357.070030896,171699.16339869282,104900.0
1129,1187,131471.05263157896,186581.87727272726,107.0,10615.0,200618.48888888888,135937.79545454544,120932.51162790698,119223.68421052632,129547.5,207296.32424242425,3,5,1900,1970,168847.41216216216,157514.8502994012,159788.83116883118,153548.4009009009,0.0,142847.1985915493,179981.34489795918,145839.28274428274,119127.53571428571,179473.92152917504,188052.94186046513,148337.05217391305,440.0,180954.4012605042,538.0,978.0,1,137957.70347003156,1,181595.61040235526,1014.0,685.0,1699.0,1,0,2,0,3,2,138572.7704347826,7,179233.31502890174,0,141214.7731568998,152086.95652173914,1920,139109.56382978722,2,420.0,122650.69444444444,113780.0,181552.99216454456,0.0,74.0,0.0,0.0,0.0,0.0,8,2009,168001.2685185185,140757.66176470587,95000.0
1130,1188,183683.23741007195,187454.12826333713,89.0,12461.0,162774.52192362092,177298.7721893491,311517.6,180875.02087682672,180903.52580645162,174205.26573426573,8,5,1994,1995,168495.4235560589,123750.0,161423.5294117647,152810.35661218426,0.0,226537.26809651474,180297.35699588477,220567.05432595575,199793.56050955414,179980.99899699097,164921.8512064343,233085.95,1456.0,180764.27979274612,168.0,1624.0,1,209531.73483535528,1,182982.32011892964,1624.0,0.0,1624.0,1,0,2,0,2,1,207176.38,5,179131.57375478928,1,160454.34782608695,199104.21984732823,1994,200308.2469512195,3,757.0,183788.4348697395,183837.3174129353,182345.1261083744,0.0,114.0,192.0,0.0,0.0,0.0,7,2006,169357.070030896,171699.16339869282,262000.0
1131,1189,231862.54337899544,187622.19817767653,68.0,8935.0,202487.78151260506,177413.43873517786,198935.85714285713,180547.00310237848,181172.9493534483,201402.20234604104,7,5,2002,2002,169200.16933638445,210547.68274111676,211422.01302083334,196705.20833333334,95.0,227440.1151685393,181010.90194075587,221534.43326488708,198171.35897435897,179594.289,163367.66666666666,168186.92523364487,0.0,181357.03958333333,831.0,831.0,1,208943.3315602837,1,182532.71540726203,831.0,829.0,1660.0,0,0,2,1,3,1,206967.4105504587,7,180509.29332042593,0,141358.1062618596,198523.3097744361,2002,198149.3944099379,2,493.0,183698.4262948207,183826.90198019802,182820.0983284169,144.0,68.0,0.0,0.0,0.0,0.0,7,2009,168604.8875,170516.6917211329,195000.0
1132,1190,231862.54337899544,187622.19817767653,60.0,7500.0,163446.12016574584,177413.43873517786,193930.49206349207,180547.00310237848,181172.9493534483,201402.20234604104,7,5,1999,1999,169200.16933638445,210547.68274111676,211422.01302083334,154851.22652757078,0.0,143700.55211267606,181010.90194075587,221534.43326488708,138746.25702811245,179594.289,163367.66666666666,168186.92523364487,0.0,181357.03958333333,994.0,994.0,1,156052.79005524862,1,182532.71540726203,1028.0,776.0,1804.0,0,0,2,1,3,1,206967.4105504587,7,180509.29332042593,1,195229.21097046413,198523.3097744361,1999,236314.9534883721,2,442.0,183698.4262948207,183826.90198019802,182820.0983284169,140.0,60.0,0.0,0.0,0.0,0.0,6,2010,168604.8875,170516.6917211329,189000.0
1133,1192,139584.32692307694,206524.6595744681,24.0,2645.0,163446.12016574584,177413.43873517786,221345.046875,180547.00310237848,140227.77777777778,201402.20234604104,8,5,1999,2000,169200.16933638445,149435.41420118342,150211.35542168675,196705.20833333334,456.0,227440.1151685393,181010.90194075587,221534.43326488708,198171.35897435897,179594.289,163367.66666666666,168186.92523364487,0.0,181357.03958333333,776.0,776.0,1,208943.3315602837,1,182532.71540726203,764.0,677.0,1441.0,0,0,2,1,2,1,206967.4105504587,5,180509.29332042593,0,141358.1062618596,131376.54362416107,1999,140283.6553911205,2,492.0,183698.4262948207,183826.90198019802,182820.0983284169,206.0,0.0,0.0,0.0,0.0,0.0,11,2007,168604.8875,170516.6917211329,174000.0
1134,1193,141757.40384615384,120896.30303030302,60.0,9600.0,164780.9323943662,176195.9910802775,118192.61904761905,180586.07395833332,181350.13383297645,141204.23423423423,5,8,1925,1994,169130.0,212808.1829573935,213207.11253196932,154227.5994020927,0.0,142607.9657142857,180408.88663967612,221144.673553719,138407.84879032258,178833.80857427718,194805.0,164336.6226993865,0.0,180767.4566353187,702.0,702.0,1,153608.66666666666,1,182855.23639960436,842.0,630.0,1472.0,0,0,1,0,3,1,208817.12362030905,6,179417.96038647342,0,141457.3271719039,130494.3890784983,1925,138961.6551724138,1,250.0,183517.74474474473,112429.7,123673.91304347826,0.0,0.0,84.0,0.0,0.0,0.0,7,2007,169911.19131334024,172175.2729257642,125000.0
1135,1194,196939.47692307693,121070.9540229885,69.64470391993328,4500.0,163205.44937586685,176475.13129318855,155151.42857142858,180391.6176165803,177733.7375,171701.8237410072,6,5,1999,1999,211886.06565656565,212316.2904040404,213058.82945736434,198128.0,425.0,142847.1985915493,179981.34489795918,220832.42126789366,320505.28089887643,179473.92152917504,163078.9304229195,232667.3046357616,883.0,180954.4012605042,341.0,1224.0,1,208879.11190053285,1,181595.61040235526,1224.0,0.0,1224.0,1,0,2,0,2,1,138572.7704347826,5,179233.31502890174,0,141214.7731568998,197813.3990895296,1999,233710.336,2,402.0,182840.3976023976,182824.1293188549,181552.99216454456,0.0,304.0,0.0,0.0,0.0,0.0,6,2009,168001.2685185185,169846.30032292788,165000.0
1136,1195,231862.54337899544,187622.19817767653,80.0,9364.0,163446.12016574584,177413.43873517786,138262.72727272726,180547.00310237848,181172.9493534483,201402.20234604104,6,7,1969,1969,169200.16933638445,157550.90607734807,160642.04761904763,271615.35789473687,143.0,143700.55211267606,181010.90194075587,147345.293877551,138746.25702811245,179594.289,163367.66666666666,155933.1005586592,371.0,181357.03958333333,292.0,663.0,1,141175.93617021278,1,182532.71540726203,663.0,689.0,1352.0,0,0,1,1,4,1,139980.8272251309,7,180509.29332042593,0,141358.1062618596,198523.3097744361,1969,236314.9534883721,1,299.0,183698.4262948207,183826.90198019802,182820.0983284169,379.0,36.0,0.0,0.0,0.0,0.0,3,2010,168604.8875,170516.6917211329,158000.0
1137,1196,226907.44545454546,186487.34171428572,51.0,8029.0,197815.20218579235,176195.9910802775,194068.7,180586.07395833332,181350.13383297645,198683.2117647059,6,5,2005,2005,168565.13856812933,212808.1829573935,213207.11253196932,154227.5994020927,0.0,142607.9657142857,180408.88663967612,221144.673553719,200197.4252631579,178833.80857427718,163227.12113055182,164336.6226993865,0.0,180767.4566353187,728.0,728.0,1,210189.34168157424,1,182855.23639960436,728.0,728.0,1456.0,0,0,2,1,3,1,208817.12362030905,8,179417.96038647342,0,141457.3271719039,199984.02095808383,2005,230367.66015625,2,400.0,183517.74474474473,183679.7400793651,181506.49709302327,100.0,24.0,0.0,0.0,0.0,0.0,7,2008,169911.19131334024,172175.2729257642,176000.0
1138,1197,226907.44545454546,186487.34171428572,58.0,14054.0,197815.20218579235,176195.9910802775,194068.7,180586.07395833332,181350.13383297645,198683.2117647059,7,5,2006,2006,168565.13856812933,212808.1829573935,213207.11253196932,154227.5994020927,0.0,227315.58967391305,180408.88663967612,221144.673553719,200197.4252631579,178833.80857427718,202039.33333333334,164336.6226993865,0.0,180767.4566353187,879.0,879.0,1,210189.34168157424,1,182855.23639960436,879.0,984.0,1863.0,0,0,2,1,4,1,208817.12362030905,9,179417.96038647342,1,220400.37412587414,231698.6349206349,2006,230367.66015625,3,660.0,183517.74474474473,183679.7400793651,181506.49709302327,100.0,17.0,0.0,0.0,0.0,0.0,11,2006,267030.43333333335,263719.0,219210.0
1139,1198,117503.33333333333,119668.72781065089,65.0,8850.0,200355.61559139786,137845.24444444446,118964.34523809524,180875.02087682672,180903.52580645162,150990.9090909091,7,6,1916,1950,168495.4235560589,149189.93922651935,149324.17514124294,152810.35661218426,0.0,141400.48057553958,180297.35699588477,124975.53389830509,138549.28942115768,179980.99899699097,164921.8512064343,168124.03746397694,0.0,180764.27979274612,815.0,815.0,1,209531.73483535528,1,182982.32011892964,815.0,875.0,1690.0,0,0,1,0,3,1,138250.20714285714,7,179131.57375478928,1,222446.65853658537,131046.31907894737,1916,138552.94396551725,1,225.0,183788.4348697395,183837.3174129353,182345.1261083744,0.0,0.0,330.0,0.0,0.0,0.0,7,2006,148793.57894736843,171699.16339869282,144000.0
1140,1199,182418.6891566265,187622.19817767653,70.0,9100.0,163446.12016574584,177413.43873517786,198935.85714285713,180547.00310237848,181172.9493534483,175402.9982078853,7,5,2001,2001,169200.16933638445,210547.68274111676,211422.01302083334,154851.22652757078,0.0,227440.1151685393,181010.90194075587,221534.43326488708,198171.35897435897,179594.289,163367.66666666666,168186.92523364487,0.0,181357.03958333333,1212.0,1212.0,1,208943.3315602837,1,182532.71540726203,1212.0,0.0,1212.0,0,0,2,0,3,1,206967.4105504587,6,180509.29332042593,0,141358.1062618596,198523.3097744361,2001,198149.3944099379,2,573.0,183698.4262948207,183826.90198019802,182820.0983284169,356.0,0.0,0.0,0.0,0.0,0.0,6,2009,168604.8875,170516.6917211329,178000.0
