,MSSubClass,MSZoning,LotFrontage,LotArea,LotShape,LandContour,Neighborhood,Condition1,BldgType,HouseStyle,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtUnfSF,TotalBsmtSF,Heating_GasA,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,SaleType,SaleCondition,SalePrice,HouseAge,RemodelAge,GarageAge,OutdoorArea,TotalArea,TotalBathrooms,OverallScore,ExteriorScore,KitchenScore,LotFrontageRatio,BedroomRatio,HasGarage,HasFireplace,GarageScore,TotalPorchArea,DecadeBuilt
1049,184542.8266033254,186487.34171428572,79.0,8910.0,164780.9323943662,176195.9910802775,144515.1546961326,180586.07395833332,181350.13383297645,175577.40535714285,6,1959,1959,210409.76923076922,187478.75,175447.5,154227.5994020927,0.0,142607.9657142857,180408.88663967612,147645.2036659878,138407.84879032258,178833.80857427718,194805.0,157848.95833333334,655.0,180767.4566353187,0.0,655.0,1,210189.34168157424,1,182855.23639960436,1194.0,0.0,1194.0,0,1,1,0,3,1,137829.42190305208,6,179417.96038647342,1,169425.0,231698.6349206349,1954,230367.66015625,2,539.0,183517.74474474473,183679.7400793651,181506.49709302327,0.0,0.0,192.0,169911.19131334024,172175.2729257642,159500.0,47,47,52,0.0,2388.0,1.5,36,25727744320.463387,137829.42190305208,0.008866442199775533,0.5,1.0,1.0,98916064.4174174,192.0,137734.45185185186
1050,140927.3404255319,121280.30674846626,24.0,2016.0,165578.17422096318,179619.6673306773,105958.33333333333,183108.3451143451,187128.32222222222,205816.31024096385,5,1970,1970,170250.50286368842,157512.12154696134,159891.22891566265,198827.07826086957,304.0,143121.05547445256,182573.24458204335,147910.58860759492,138749.6673427992,181456.6616766467,164924.63710777627,168417.003058104,0.0,182623.3105590062,630.0,630.0,1,140173.59270516716,1,184637.5371819961,630.0,672.0,1302.0,0,0,2,1,3,1,138563.32072072072,6,182083.1247582205,0,142411.0936936937,130702.21403508772,1970,140401.31453362256,2,440.0,185342.89207920793,185399.1850393701,184424.91788856304,0.0,0.0,0.0,170718.5841995842,173010.02195389682,106000.0,37,37,37,0.0,2372.0,2.5,25,26130075465.97742,138563.32072072072,0.011904761904761904,0.5,1.0,0.0,81550872.5148515,0.0,149181.4492753623
1051,226907.44545454546,186487.34171428572,98.0,12256.0,197815.20218579235,176195.9910802775,301051.85185185185,180586.07395833332,181350.13383297645,198683.2117647059,5,1994,1995,168565.13856812933,158253.41379310345,162571.525,198588.55855855855,362.0,227315.58967391305,180408.88663967612,221144.673553719,314607.3294117647,178833.80857427718,202039.33333333334,231619.0253968254,1032.0,180767.4566353187,431.0,1463.0,1,210189.34168157424,1,182855.23639960436,1500.0,1122.0,2622.0,1,0,2,1,3,1,208817.12362030905,9,179417.96038647342,2,199190.8354978355,199984.02095808383,1994,202389.72727272726,2,712.0,183517.74474474473,183679.7400793651,181506.49709302327,186.0,32.0,0.0,169911.19131334024,172175.2729257642,325000.0,16,15,16,218.0,5015.0,3.5,40,41009752448.91211,208817.12362030905,0.007996083550913838,0.3333333333333333,1.0,1.0,130664634.25825825,32.0,213955.61983471076
1052,186861.64938271604,189218.55922551252,114.0,10357.0,202476.10875331564,179619.6673306773,188067.88888888888,135325.64516129033,183215.04731182795,176660.770609319,5,1990,1991,216283.6037735849,157512.12154696134,159891.22891566265,155194.31659056316,0.0,226989.64116094986,182573.24458204335,222195.38356164383,200477.1480686695,181456.6616766467,192906.2142857143,231849.82686567164,738.0,182623.3105590062,172.0,910.0,1,151179.75555555554,1,184637.5371819961,1442.0,0.0,1442.0,1,0,2,0,3,1,208470.45333333334,6,182083.1247582205,1,198659.1814159292,200127.7132243685,1990,234133.68864468863,2,719.0,185342.89207920793,185399.1850393701,184424.91788856304,0.0,244.0,0.0,170718.5841995842,173010.02195389682,179900.0,17,16,17,244.0,3315.0,3.0,35,41442235273.26836,208470.45333333334,0.011007048373081007,0.5,1.0,1.0,133261539.4049505,244.0,220543.02521008404
1053,235063.72368421053,186581.87727272726,168.0,23257.0,206310.5806451613,220926.16666666666,193723.296875,180391.6176165803,181100.960554371,207296.32424242425,5,2006,2006,168847.41216216216,212316.2904040404,213058.82945736434,153548.4009009009,0.0,227223.675,179981.34489795918,220832.42126789366,320505.28089887643,208254.0625,163078.9304229195,168276.95718654434,0.0,180954.4012605042,868.0,868.0,1,208879.11190053285,1,181595.61040235526,887.0,1134.0,2021.0,0,0,2,1,3,1,207212.8132118451,9,179233.31502890174,1,219026.43402777778,249486.64179104476,2006,199567.96996996997,2,422.0,182840.3976023976,182824.1293188549,181552.99216454456,0.0,100.0,0.0,279344.40449438203,275595.4347826087,274725.0,0,0,0,100.0,3411.0,2.5,35,40896022619.156784,207212.8132118451,0.007223631594788666,0.3333333333333333,1.0,1.0,77158647.7882118,100.0,242507.362369338
1054,226907.44545454546,186487.34171428572,69.64470391993328,8063.0,164780.9323943662,176195.9910802775,194068.7,180586.07395833332,181350.13383297645,198683.2117647059,5,2000,2000,168565.13856812933,212808.1829573935,213207.11253196932,154227.5994020927,0.0,142607.9657142857,180408.88663967612,221144.673553719,200197.4252631579,178833.80857427718,163227.12113055182,164336.6226993865,0.0,180767.4566353187,924.0,924.0,1,210189.34168157424,1,182855.23639960436,948.0,742.0,1690.0,0,0,2,1,3,1,137829.42190305208,7,179417.96038647342,1,199190.8354978355,199984.02095808383,2000,202389.72727272726,2,463.0,183517.74474474473,183679.7400793651,181506.49709302327,100.0,48.0,0.0,169911.19131334024,139755.86075949366,181000.0,7,7,7,148.0,3225.0,2.5,30,25727744320.463387,137829.42190305208,0.008637567148695681,0.42857142857142855,1.0,1.0,84968715.8168168,48.0,239912.19601328904
1055,180351.13170731708,186581.87727272726,107.0,11362.0,200618.48888888888,176475.13129318855,315157.8793103448,180391.6176165803,181100.960554371,171701.8237410072,5,2004,2005,168847.41216216216,147940.4121212121,148001.05,267018.8152173913,42.0,227223.675,179981.34489795918,220832.42126789366,320505.28089887643,179473.92152917504,188052.94186046513,232667.3046357616,1039.0,180954.4012605042,797.0,1836.0,1,208879.11190053285,1,181595.61040235526,1836.0,0.0,1836.0,1,0,2,0,3,1,207212.8132118451,7,179233.31502890174,1,219026.43402777778,197813.3990895296,2004,233710.336,3,862.0,182840.3976023976,182824.1293188549,181552.99216454456,125.0,185.0,0.0,168001.2685185185,169846.30032292788,280000.0,5,4,5,310.0,4844.0,3.0,40,40896022619.156784,207212.8132118451,0.009417356099278296,0.42857142857142855,1.0,1.0,157608422.73326674,185.0,242507.362369338
1056,231840.2894736842,189218.55922551252,69.64470391993328,8000.0,165578.17422096318,179619.6673306773,186005.5,183108.3451143451,183215.04731182795,205816.31024096385,5,1995,1996,170250.50286368842,157512.12154696134,159891.22891566265,155194.31659056316,0.0,143121.05547445256,182573.24458204335,222195.38356164383,200477.1480686695,181456.6616766467,164924.63710777627,231849.82686567164,219.0,182623.3105590062,554.0,773.0,1,151179.75555555554,1,184637.5371819961,773.0,885.0,1658.0,1,0,2,1,3,1,138563.32072072072,8,182083.1247582205,1,198659.1814159292,200127.7132243685,1995,234133.68864468863,2,431.0,185342.89207920793,185399.1850393701,184424.91788856304,224.0,84.0,0.0,170718.5841995842,173010.02195389682,188000.0,13,12,13,308.0,3170.0,3.5,30,26130075465.97742,138563.32072072072,0.00870558798999166,0.375,1.0,1.0,79882786.48613861,84.0,220543.02521008404
1057,232912.70967741936,187454.12826333713,80.0,10480.0,162774.52192362092,177298.7721893491,188385.9649122807,180875.02087682672,180903.52580645162,204254.3969230769,6,1976,1976,211707.6807511737,170581.14084507042,160501.48958333334,199949.1036585366,660.0,141400.48057553958,180297.35699588477,146631.36652542374,138549.28942115768,179980.99899699097,164921.8512064343,155425.46583850932,403.0,180764.27979274612,400.0,803.0,1,137154.55732484077,1,182982.32011892964,1098.0,866.0,1964.0,0,0,2,1,4,1,138250.20714285714,8,179131.57375478928,1,222446.65853658537,199104.21984732823,1976,200308.2469512195,2,483.0,183788.4348697395,183837.3174129353,182345.1261083744,0.0,69.0,0.0,169357.070030896,171699.16339869282,205000.0,32,32,32,69.0,3319.0,2.5,42,25494132925.717728,138250.20714285714,0.007633587786259542,0.5,1.0,1.0,88769814.04208417,69.0,149769.74264705883
1058,180351.13170731708,186581.87727272726,73.0,7100.0,200618.48888888888,176475.13129318855,144000.8494623656,180391.6176165803,181100.960554371,171701.8237410072,7,1957,1957,168847.41216216216,146231.6,155253.33333333334,153548.4009009009,0.0,142847.1985915493,179981.34489795918,145839.28274428274,138004.29960317462,179473.92152917504,163078.9304229195,232667.3046357616,708.0,180954.4012605042,108.0,816.0,1,137957.70347003156,1,126458.61764705883,816.0,0.0,816.0,1,0,1,0,2,1,138572.7704347826,5,179233.31502890174,0,141214.7731568998,130567.69078947368,1957,139109.56382978722,1,308.0,182840.3976023976,182824.1293188549,181552.99216454456,0.0,0.0,0.0,168001.2685185185,169846.30032292788,129900.0,49,49,49,0.0,1940.0,2.0,35,25709830917.412903,138572.7704347826,0.01028169014084507,0.4,1.0,0.0,56314842.461538464,0.0,138072.9044117647
1059,184542.8266033254,186487.34171428572,66.0,8923.0,164780.9323943662,176195.9910802775,144515.1546961326,180586.07395833332,181350.13383297645,175577.40535714285,7,1953,2006,168565.13856812933,141354.87096774194,144402.6821192053,154227.5994020927,0.0,142607.9657142857,180408.88663967612,147645.2036659878,138407.84879032258,178833.80857427718,163227.12113055182,147267.2314814815,643.0,180767.4566353187,365.0,1008.0,1,153608.66666666666,1,182855.23639960436,1008.0,0.0,1008.0,1,0,1,0,2,1,208817.12362030905,6,179417.96038647342,0,141457.3271719039,199984.02095808383,1953,138961.6551724138,1,240.0,183517.74474474473,183679.7400793651,181506.49709302327,0.0,18.0,0.0,169911.19131334024,172175.2729257642,134500.0,54,1,54,18.0,2274.0,2.0,35,25727744320.463387,208817.12362030905,0.007396615488064552,0.3333333333333333,1.0,0.0,44044258.73873874,18.0,137734.45185185186
1060,186861.64938271604,189218.55922551252,90.0,5400.0,165578.17422096318,179619.6673306773,116530.0,183108.3451143451,183215.04731182795,176660.770609319,7,1954,2000,170250.50286368842,152564.15789473685,153377.8719512195,155194.31659056316,0.0,143121.05547445256,166046.0775862069,147910.58860759492,138749.6673427992,181456.6616766467,164924.63710777627,147238.2626262626,415.0,182623.3105590062,418.0,833.0,1,214428.42477876105,1,184637.5371819961,833.0,0.0,833.0,0,0,1,0,2,1,208470.45333333334,4,182083.1247582205,0,142411.0936936937,130702.21403508772,1955,140401.31453362256,1,326.0,185342.89207920793,185399.1850393701,184424.91788856304,0.0,0.0,0.0,170718.5841995842,173010.02195389682,117000.0,52,6,51,0.0,1992.0,1.0,35,23764689881.53077,208470.45333333334,0.016666666666666666,0.5,1.0,0.0,60421782.817821786,0.0,138647.26890756303
1061,183683.23741007195,187454.12826333713,93.0,12085.0,162774.52192362092,177298.7721893491,311707.35,180875.02087682672,180903.52580645162,174205.26573426573,5,2007,2007,211707.6807511737,212695.64160401002,213439.568877551,268206.48,328.0,226537.26809651474,180297.35699588477,220567.05432595575,323485.0120481928,179980.99899699097,164921.8512064343,233085.95,1004.0,180764.27979274612,730.0,1734.0,1,209531.73483535528,1,182982.32011892964,1734.0,0.0,1734.0,1,0,2,0,3,1,320767.11267605633,7,179131.57375478928,1,222446.65853658537,199104.21984732823,2007,200308.2469512195,3,928.0,183788.4348697395,183837.3174129353,182345.1261083744,0.0,0.0,0.0,278882.606741573,275148.6956521739,318000.0,0,0,0,0.0,4396.0,3.0,40,40844070698.869774,320767.11267605633,0.007695490277203144,0.42857142857142855,1.0,1.0,170555667.55911824,0.0,238376.6045016077
1062,169357.14285714287,187454.12826333713,69.64470391993328,7750.0,162774.52192362092,177298.7721893491,196263.41791044775,180875.02087682672,180903.52580645162,165207.31707317074,5,2002,2002,211707.6807511737,212695.64160401002,213439.568877551,152810.35661218426,0.0,226537.26809651474,180297.35699588477,220567.05432595575,199793.56050955414,179980.99899699097,164921.8512064343,233085.95,353.0,180764.27979274612,55.0,408.0,1,209531.73483535528,1,182982.32011892964,779.0,640.0,1419.0,1,0,2,1,3,1,207176.38,7,179131.57375478928,1,198446.0720338983,248155.1739130435,2002,233770.74903474902,2,527.0,183788.4348697395,183837.3174129353,182345.1261083744,120.0,0.0,0.0,169357.070030896,171699.16339869282,184100.0,7,7,7,120.0,2474.0,3.5,40,40844070698.869774,207176.38,0.008986413409023649,0.42857142857142855,1.0,1.0,96856505.17635271,0.0,238376.6045016077
1063,180351.13170731708,186581.87727272726,57.0,9764.0,200618.48888888888,176475.13129318855,136606.05454545454,141089.41666666666,181100.960554371,171701.8237410072,7,1967,2003,168847.41216216216,212316.2904040404,213058.82945736434,153548.4009009009,0.0,142847.1985915493,179981.34489795918,145839.28274428274,138004.29960317462,179473.92152917504,163078.9304229195,148337.05217391305,702.0,180954.4012605042,192.0,894.0,1,208879.11190053285,1,181595.61040235526,894.0,0.0,894.0,1,0,1,0,3,1,207212.8132118451,5,179233.31502890174,0,141214.7731568998,197813.3990895296,1967,199567.96996996997,2,450.0,182840.3976023976,182824.1293188549,181552.99216454456,0.0,0.0,0.0,168001.2685185185,169846.30032292788,130000.0,41,5,41,0.0,2238.0,2.0,35,25709830917.412903,207212.8132118451,0.005837771405161819,0.6,1.0,0.0,82278178.92107892,0.0,152564.79545454544
1064,169357.14285714287,187454.12826333713,85.0,13825.0,162774.52192362092,177298.7721893491,137628.64912280702,180875.02087682672,180903.52580645162,165207.31707317074,6,1958,1987,168495.4235560589,149189.93922651935,149324.17514124294,152810.35661218426,0.0,141400.48057553958,164029.203539823,146631.36652542374,138549.28942115768,179980.99899699097,164921.8512064343,168124.03746397694,0.0,180764.27979274612,533.0,533.0,1,137154.55732484077,1,182982.32011892964,1021.0,580.0,1601.0,0,1,1,0,3,1,138250.20714285714,6,147867.28,0,141033.6074074074,248155.1739130435,1958,200308.2469512195,1,300.0,183788.4348697395,183837.3174129353,182345.1261083744,280.0,34.0,0.0,169357.070030896,171699.16339869282,140000.0,50,21,50,314.0,2748.0,1.5,30,23193808208.95397,138250.20714285714,0.006148282097649186,0.5,1.0,0.0,55136530.46092185,34.0,137711.3023255814
1065,186861.64938271604,189218.55922551252,70.0,7560.0,165578.17422096318,179619.6673306773,143446.51234567902,183108.3451143451,183215.04731182795,176660.770609319,5,1959,1959,170250.50286368842,190327.14285714287,144555.57142857142,155194.31659056316,0.0,143121.05547445256,182573.24458204335,147910.58860759492,138749.6673427992,181456.6616766467,164924.63710777627,149017.0,369.0,182623.3105590062,671.0,1040.0,1,140173.59270516716,1,118544.8870967742,1040.0,0.0,1040.0,0,0,1,0,3,1,138563.32072072072,6,182083.1247582205,0,142411.0936936937,200127.7132243685,1959,202065.29780564262,1,286.0,185342.89207920793,185399.1850393701,184424.91788856304,140.0,0.0,252.0,170718.5841995842,173010.02195389682,133700.0,47,47,47,140.0,2506.0,1.0,25,26130075465.97742,138563.32072072072,0.009259259259259259,0.5,1.0,0.0,53008067.13465347,252.0,138647.26890756303
1066,97287.08333333333,123434.05454545455,59.0,8263.0,163446.12016574584,142096.2142857143,101273.33333333333,180547.00310237848,181172.9493534483,175402.9982078853,5,1920,1950,169200.16933638445,195114.63414634147,195021.05263157896,154851.22652757078,0.0,143700.55211267606,181010.90194075587,126847.02752293578,138746.25702811245,179594.289,163367.66666666666,168186.92523364487,0.0,181357.03958333333,1012.0,1012.0,1,141175.93617021278,1,122924.76712328767,1012.0,0.0,1012.0,0,0,1,0,2,1,139980.8272251309,6,180509.29332042593,1,223607.68881118883,131376.54362416107,1920,140283.6553911205,1,308.0,183698.4262948207,183826.90198019802,182820.0983284169,0.0,22.0,112.0,168604.8875,170516.6917211329,118400.0,87,57,87,22.0,2354.0,1.0,30,26011366547.300083,139980.8272251309,0.007140263826697325,0.3333333333333333,1.0,1.0,56579115.298804775,134.0,120394.71428571429
1067,183683.23741007195,187454.12826333713,84.0,10084.0,162774.52192362092,177298.7721893491,195407.38709677418,180875.02087682672,180903.52580645162,174205.26573426573,5,2005,2006,168495.4235560589,212695.64160401002,213439.568877551,199949.1036585366,196.0,226537.26809651474,180297.35699588477,220567.05432595575,199793.56050955414,179980.99899699097,205656.0559006211,233085.95,24.0,180764.27979274612,1528.0,1552.0,1,209531.73483535528,1,182982.32011892964,1552.0,0.0,1552.0,0,0,2,0,3,1,207176.38,7,179131.57375478928,0,141033.6074074074,199104.21984732823,2005,200308.2469512195,3,782.0,183788.4348697395,183837.3174129353,182345.1261083744,144.0,20.0,0.0,278882.606741573,275148.6956521739,212900.0,1,0,1,164.0,4050.0,2.0,35,40844070698.869774,207176.38,0.008330027766759222,0.42857142857142855,1.0,0.0,143722556.06813627,20.0,238376.6045016077
1068,180351.13170731708,186581.87727272726,69.64470391993328,8926.0,200618.48888888888,176475.13129318855,123885.51282051283,180391.6176165803,181100.960554371,171701.8237410072,3,1956,1956,168847.41216216216,105571.23529411765,106450.6875,153548.4009009009,0.0,142847.1985915493,179981.34489795918,145839.28274428274,138004.29960317462,179473.92152917504,163078.9304229195,168276.95718654434,0.0,180954.4012605042,672.0,672.0,1,208879.11190053285,1,126458.61764705883,960.0,0.0,960.0,0,0,1,0,3,1,138572.7704347826,5,179233.31502890174,0,141214.7731568998,152086.95652173914,1956,139109.56382978722,1,288.0,182840.3976023976,182824.1293188549,181552.99216454456,64.0,0.0,0.0,142426.7857142857,140757.66176470587,112000.0,53,53,53,64.0,1984.0,1.0,12,25709830917.412903,138572.7704347826,0.0078024539457689085,0.6,1.0,0.0,52658034.509490505,160.0,138072.9044117647
1069,184542.8266033254,186487.34171428572,50.0,9405.0,164780.9323943662,176195.9910802775,127395.1282051282,180586.07395833332,181350.13383297645,175577.40535714285,9,1947,2008,210409.76923076922,212808.1829573935,213207.11253196932,154227.5994020927,0.0,142607.9657142857,76500.0,147645.2036659878,138407.84879032258,178833.80857427718,163227.12113055182,164336.6226993865,0.0,180767.4566353187,698.0,698.0,1,210189.34168157424,1,182855.23639960436,698.0,0.0,698.0,0,1,1,0,2,1,137829.42190305208,4,179417.96038647342,0,141457.3271719039,104008.06451612903,0,104008.06451612903,0,0.0,104008.06451612903,104008.06451612903,181506.49709302327,0.0,200.0,0.0,169911.19131334024,172175.2729257642,118000.0,62,1,2009,200.0,1596.0,1.5,45,10909509377.142857,137829.42190305208,0.00531632110579479,0.5,0.0,0.0,0.0,200.0,127848.41071428571
1070,165927.02127659574,187622.19817767653,69.64470391993328,9125.0,202487.78151260506,177413.43873517786,193930.49206349207,180547.00310237848,181172.9493534483,164123.96226415093,5,1992,1992,169200.16933638445,157550.90607734807,160642.04761904763,196705.20833333334,170.0,143700.55211267606,181010.90194075587,221534.43326488708,198171.35897435897,179594.289,163367.66666666666,168186.92523364487,0.0,181357.03958333333,384.0,384.0,1,156052.79005524862,1,182532.71540726203,812.0,670.0,1482.0,0,0,2,1,3,1,206967.4105504587,7,180509.29332042593,1,195229.21097046413,198523.3097744361,1992,236314.9534883721,2,392.0,183698.4262948207,183826.90198019802,182820.0983284169,100.0,25.0,0.0,168604.8875,170516.6917211329,163900.0,15,15,15,125.0,2383.0,2.5,35,26011366547.300083,206967.4105504587,0.007632296319992688,0.42857142857142855,1.0,1.0,72009783.10756971,25.0,216454.6551724138
1071,183683.23741007195,187454.12826333713,60.0,10434.0,162774.52192362092,177298.7721893491,143620.25294117647,180875.02087682672,180903.52580645162,174205.26573426573,5,1955,1955,168495.4235560589,170581.14084507042,160501.48958333334,152810.35661218426,0.0,141400.48057553958,180297.35699588477,146631.36652542374,138549.28942115768,179980.99899699097,164921.8512064343,168124.03746397694,0.0,180764.27979274612,1005.0,1005.0,1,137154.55732484077,1,182982.32011892964,1005.0,0.0,1005.0,0,0,1,0,2,1,105814.29032258065,5,179131.57375478928,1,198446.0720338983,131046.31907894737,1977,138552.94396551725,2,672.0,117590.44736842105,117796.36666666667,182345.1261083744,0.0,0.0,0.0,169357.070030896,171699.16339869282,115000.0,54,54,32,0.0,2682.0,1.0,20,25494132925.717728,105814.29032258065,0.005750431282346176,0.4,1.0,1.0,79020780.63157895,0.0,137711.3023255814
1072,203454.42253521126,189218.55922551252,53.0,3684.0,165578.17422096318,179619.6673306773,201637.18181818182,183108.3451143451,187128.32222222222,176660.770609319,5,2007,2007,216283.6037735849,213496.89108910892,214202.43654822334,198827.07826086957,130.0,226989.64116094986,182573.24458204335,222195.38356164383,200477.1480686695,181456.6616766467,164924.63710777627,168417.003058104,0.0,182623.3105590062,1373.0,1373.0,1,214428.42477876105,1,184637.5371819961,1555.0,0.0,1555.0,0,0,2,0,2,1,208470.45333333334,7,182083.1247582205,1,198659.1814159292,200127.7132243685,2007,234133.68864468863,3,660.0,185342.89207920793,185399.1850393701,184424.91788856304,143.0,20.0,0.0,170718.5841995842,173010.02195389682,174000.0,2,2,2,163.0,3751.0,2.0,35,41442235273.26836,208470.45333333334,0.014386536373507057,0.2857142857142857,1.0,1.0,122326308.77227724,20.0,241180.76923076922
1073,186861.64938271604,189218.55922551252,182.0,14572.0,201296.5172413793,179619.6673306773,186005.5,183108.3451143451,183215.04731182795,176660.770609319,5,2004,2004,216283.6037735849,213496.89108910892,214202.43654822334,155194.31659056316,0.0,226989.64116094986,182573.24458204335,222195.38356164383,200477.1480686695,181456.6616766467,207907.16860465117,231849.82686567164,1300.0,182623.3105590062,230.0,1530.0,1,214428.42477876105,1,184637.5371819961,1530.0,0.0,1530.0,1,0,2,0,3,1,208470.45333333334,7,182083.1247582205,1,232245.13553113554,200127.7132243685,2004,234133.68864468863,3,630.0,185342.89207920793,185399.1850393701,184424.91788856304,144.0,36.0,0.0,170718.5841995842,145261.88461538462,259000.0,3,3,3,180.0,3870.0,3.0,35,41442235273.26836,208470.45333333334,0.012489706286028,0.42857142857142855,1.0,1.0,116766022.009901,36.0,241180.76923076922
1074,231840.2894736842,189218.55922551252,59.0,11796.0,202476.10875331564,179619.6673306773,186005.5,183108.3451143451,183215.04731182795,205816.31024096385,5,2004,2005,170250.50286368842,213496.89108910892,214202.43654822334,155194.31659056316,0.0,226989.64116094986,182573.24458204335,222195.38356164383,200477.1480686695,181456.6616766467,207907.16860465117,168417.003058104,0.0,182623.3105590062,847.0,847.0,1,214428.42477876105,1,184637.5371819961,847.0,1112.0,1959.0,0,0,2,1,4,1,208470.45333333334,8,182083.1247582205,1,232245.13553113554,253289.82352941178,2004,234133.68864468863,2,434.0,185342.89207920793,185399.1850393701,184424.91788856304,100.0,48.0,0.0,170718.5841995842,173010.02195389682,215000.0,3,2,3,148.0,3388.0,2.5,35,41442235273.26836,208470.45333333334,0.005001695489996609,0.5,1.0,1.0,80438815.16237624,48.0,241180.76923076922
1075,133521.3125,123434.05454545455,60.0,7200.0,163446.12016574584,177413.43873517786,120913.04705882353,180547.00310237848,133521.3125,138426.4,5,1980,1980,169200.16933638445,149435.41420118342,150211.35542168675,196705.20833333334,180.0,143700.55211267606,181010.90194075587,147345.293877551,198171.35897435897,179594.289,247300.2857142857,231276.74683544305,936.0,181357.03958333333,0.0,936.0,1,141175.93617021278,1,182532.71540726203,936.0,0.0,936.0,1,0,1,0,2,1,139980.8272251309,4,180509.29332042593,0,141358.1062618596,131376.54362416107,1980,140283.6553911205,2,672.0,183698.4262948207,183826.90198019802,182820.0983284169,49.0,0.0,0.0,168604.8875,170516.6917211329,140000.0,27,27,27,49.0,2593.0,2.0,25,26011366547.300083,139980.8272251309,0.008333333333333333,0.5,1.0,0.0,123445342.4701195,0.0,179200.0
1076,140692.80672268907,187454.12826333713,65.0,7804.0,162774.52192362092,177298.7721893491,140942.1052631579,180875.02087682672,180903.52580645162,140094.0,3,1928,1950,168495.4235560589,137301.68421052632,160501.48958333334,152810.35661218426,0.0,141400.48057553958,180297.35699588477,124975.53389830509,138549.28942115768,179980.99899699097,164921.8512064343,148034.78260869565,622.0,180764.27979274612,500.0,1122.0,1,137154.55732484077,1,182982.32011892964,1328.0,653.0,1981.0,1,0,2,0,4,1,207176.38,7,147867.28,2,198446.0720338983,131046.31907894737,1981,138552.94396551725,2,576.0,183788.4348697395,183837.3174129353,182345.1261083744,431.0,44.0,0.0,169357.070030896,171699.16339869282,135000.0,81,59,28,475.0,4154.0,3.0,12,25494132925.717728,207176.38,0.00832906201947719,0.5714285714285714,1.0,1.0,105862138.48496994,44.0,122660.50632911392
1077,182418.6891566265,187622.19817767653,63.0,10712.0,163446.12016574584,177413.43873517786,152974.66666666666,180547.00310237848,181172.9493534483,175402.9982078853,5,1991,1992,169200.16933638445,157550.90607734807,160642.04761904763,154851.22652757078,0.0,143700.55211267606,181010.90194075587,221534.43326488708,198171.35897435897,179594.289,190583.0760869565,146144.34513274336,212.0,181357.03958333333,762.0,974.0,1,141175.93617021278,1,182532.71540726203,974.0,0.0,974.0,0,0,1,0,3,1,139980.8272251309,5,180509.29332042593,0,141358.1062618596,103261.86440677966,0,103261.86440677966,0,0.0,103261.86440677966,103261.86440677966,182820.0983284169,0.0,28.0,0.0,177922.95652173914,136987.34722222222,93500.0,16,15,2007,28.0,1976.0,1.0,25,26011366547.300083,139980.8272251309,0.005881254667662435,0.6,0.0,0.0,0.0,28.0,216454.6551724138
1078,166373.59523809524,121280.30674846626,90.0,9900.0,165578.17422096318,179619.6673306773,116530.0,183108.3451143451,183215.04731182795,205816.31024096385,4,1880,1950,170250.50286368842,144508.08219178082,144555.57142857142,155194.31659056316,0.0,143121.05547445256,182573.24458204335,122535.01960784313,138749.6673427992,181456.6616766467,192906.2142857143,168417.003058104,0.0,182623.3105590062,1008.0,1008.0,0,140173.59270516716,1,184637.5371819961,1178.0,1032.0,2210.0,0,0,2,0,5,1,101838.1,8,182083.1247582205,0,142411.0936936937,130702.21403508772,1930,140401.31453362256,1,205.0,115636.62068965517,185399.1850393701,110849.10769230769,0.0,48.0,0.0,170718.5841995842,173010.02195389682,117500.0,127,57,77,48.0,3471.0,2.0,24,26130075465.97742,101838.1,0.00909090909090909,0.625,1.0,0.0,23705507.24137931,48.0,111250.0
1079,231840.2894736842,189218.55922551252,80.0,9828.0,202476.10875331564,179619.6673306773,188067.88888888888,183108.3451143451,183215.04731182795,205816.31024096385,5,1995,1995,170250.50286368842,213496.89108910892,214202.43654822334,155194.31659056316,0.0,226989.64116094986,182573.24458204335,222195.38356164383,200477.1480686695,181456.6616766467,164924.63710777627,231849.82686567164,584.0,182623.3105590062,544.0,1128.0,1,214428.42477876105,1,184637.5371819961,1142.0,878.0,2020.0,0,0,2,1,3,1,208470.45333333334,8,182083.1247582205,1,198659.1814159292,200127.7132243685,1995,202065.29780564262,2,466.0,185342.89207920793,185399.1850393701,184424.91788856304,0.0,155.0,0.0,170718.5841995842,173010.02195389682,239500.0,14,14,14,155.0,3769.0,2.5,40,41442235273.26836,208470.45333333334,0.00814000814000814,0.375,1.0,1.0,86369787.7089109,155.0,220543.02521008404
